Vehicle_No,Date,Time,Location,Lat,Lng,Speed,Vehicle_Status,GPS,Distance-KM,Vehicle_Batt.-V,Route
BJA8742,1/12/18,8:53:50 AM,"No. 40, Jalan Pinang, Taman Kota Kulai, Johor, Kulai",1.6685412,103.5807583,29.63,Ignition on; Moving; ,GOOD,0.45,26.94,0
BJA8742,1/12/18,8:54:50 AM,"279, Jalan Sri Putri 1/15, Taman Putri Kulai, Kulai, Johor",1.6640923,103.5741319,44.45,Ignition on; Moving; ,GOOD,0.64,27.33,0
BJA8742,1/12/18,8:55:50 AM,"561, Jalan Sri Putri 2/1, Taman Putri Kulai, Kulai, Johor",1.659328,103.5707687,27.78,Ignition on; Moving; ,GOOD,0.66,27.2,0
BJA8742,1/12/18,8:56:50 AM,"1753A, Jalan Sri Putri 4, Taman Sri Putri, Kulai,, Kulai, Johor,",1.6553478,103.5741788,29.63,Ignition on; Moving; ,GOOD,0.54,26.94,0
BJA8742,1/12/18,8:57:51 AM,"1691, Jalan Sri Putri 4/1, Taman Putri Kulai,, Kulai, Johor,",1.654577,103.5740961,18.52,Ignition on; Moving; ,GOOD,0.11,27.2,0
BJA8742,1/12/18,8:58:51 AM,"1657, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.6555767,103.5720827,5.56,Ignition on; Moving; ,GOOD,0.26,26.94,0
BJA8742,1/12/18,8:59:51 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0.02,26.81,0
BJA8742,1/12/18,9:01:00 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.2,0
BJA8742,1/12/18,9:02:00 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.2,0
BJA8742,1/12/18,9:03:00 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.07,0
BJA8742,1/12/18,9:04:00 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.07,0
BJA8742,1/12/18,9:05:01 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.07,0
BJA8742,1/12/18,9:06:01 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,26.94,0
BJA8742,1/12/18,9:07:01 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,26.94,0
BJA8742,1/12/18,9:08:01 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.07,0
BJA8742,1/12/18,9:09:02 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,26.94,0
BJA8742,1/12/18,9:10:02 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.2,0
BJA8742,1/12/18,9:11:02 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.2,0
BJA8742,1/12/18,9:12:02 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.2,0
BJA8742,1/12/18,9:13:03 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.2,0
BJA8742,1/12/18,9:14:03 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.2,0
BJA8742,1/12/18,9:15:03 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.2,0
BJA8742,1/12/18,9:16:03 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.33,0
BJA8742,1/12/18,9:17:03 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,26.94,0
BJA8742,1/12/18,9:18:04 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.33,0
BJA8742,1/12/18,9:19:04 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.07,0
BJA8742,1/12/18,9:21:04 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.07,0
BJA8742,1/12/18,9:22:05 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.07,0
BJA8742,1/12/18,9:23:05 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,27.07,0
BJA8742,1/12/18,9:24:05 AM,"1658, Jalan Sri Putri 4/2, Taman Putri Kulai, Kulai, Johor",1.655616,103.5721741,0,Ignition on; Idling; ,GOOD,0,26.94,0
BJA8742,1/12/18,9:25:05 AM,"1397, Jalan Sri Putri 4/3, Taman Putri Kulai, Kulai, Johor",1.655231,103.5717494,9.26,Ignition on; Moving; ,GOOD,0.12,26.94,0
BJA8742,1/12/18,9:26:06 AM,"1733, Jalan Sri Putri 4, Taman Putri Kulai, Kulai, Johor",1.6562972,103.5733419,31.48,Ignition on; Moving; ,GOOD,0.11,27.33,0
BJA8742,1/12/18,9:27:06 AM,"NO 3 KEDAI WAKAF MASJID ARRAHMAN TAMAN PUTRI TAMAN PUTRI 81000, Jalan Persiaran Skudai 8, Johor",1.6533279,103.5762668,18.52,Ignition on; Moving; ,GOOD,0.4,27.33,0
BJA8742,1/12/18,9:28:06 AM,"7017, Jalan Sri Putri 14/1, Taman Putri Kulai, Kulai, Johor",1.6513979,103.5783743,0,Ignition on; Idling; ,GOOD,0.31,27.33,0
BJA8742,1/12/18,9:29:06 AM,"7000, Jalan Sri Putri 14/1, Taman Putri Kulai, Kulai, Johor",1.6502878,103.5791641,11.11,Ignition on; Moving; ,GOOD,0.16,27.07,0
BJA8742,1/12/18,9:30:07 AM,"7337, Jalan Putri 11/9, Taman Putri Kulai, Kulai, Johor",1.652802,103.5820085,44.45,Ignition on; Moving; ,GOOD,0.46,26.94,0
BJA8742,1/12/18,9:31:07 AM,"4095, Jalan Sri Putri 7, Taman Putri Kulai, Kulai, Johor",1.6565018,103.582901,11.11,Ignition on; Moving; ,GOOD,0.38,27.07,0
BJA8742,1/12/18,9:32:07 AM,"3902, Jalan Sri Putri 7/3, Taman Putri Kulai, Kulai, Johor",1.6574614,103.5802748,0,Ignition on; Idling; ,GOOD,0.36,26.94,0
BJA8742,1/12/18,9:33:07 AM,"4758, Jalan Sri Putri 5, Taman Putri Kulai, Kulai, Johor",1.6586035,103.5786715,12.96,Ignition on; Moving; ,GOOD,0.24,27.46,0
BJA8742,1/12/18,9:34:08 AM,"546, Jalan Sri Putri 1/1, Taman Putri,, Kulai, Johor,",1.6621927,103.5763756,38.89,Ignition on; Moving; ,GOOD,0.38,27.2,0
BJA8742,1/12/18,9:35:08 AM,"416, Jalan Saga 4, Taman Saga, Kulai, Johor",1.6648533,103.5791859,12.96,Ignition on; Moving; ,GOOD,0.37,26.81,0
BJA8742,1/12/18,9:36:08 AM,"255, Jalan Nibong 3, Taman Kota Kulai, Kulai, Johor",1.6671363,103.5767283,20.37,Ignition on; Moving; ,GOOD,0.37,27.2,0
BJA8742,1/12/18,9:37:08 AM,"No. 40, Jalan Pinang, Taman Kota Kulai, Johor, Kulai",1.6685412,103.5807583,0,Ignition on; Idling; ,GOOD,0.13,26.94,0
BJA8742,1/12/18,9:38:08 AM,"No. 40, Jalan Pinang, Taman Kota Kulai, Johor, Kulai",1.6685412,103.5807583,0,Ignition on; Idling; ,GOOD,0,27.33,0
BJA8742,1/12/18,9:39:09 AM,"112, Jalan Pinang, Taman Kota Kulai, Kulai, Johor",1.6687037,103.5817393,29.63,Ignition on; Moving; ,GOOD,0.56,27.46,0
BJA8742,1/12/18,9:40:09 AM,"26, Jalan Pelanduk, Taman Pertama, Kulai, Johor",1.6688713,103.5871449,29.63,Ignition on; Moving; ,GOOD,0.56,27.07,0
BJA8742,1/12/18,9:41:09 AM,"No 725 & 727, Jalan Susur, Taman Teok Kulai Besar, Johor, Kulai",1.6447815,103.617785,29.63,Ignition on; Moving; ,GOOD,0.48,27.33,0
BJA8742,1/12/18,9:42:10 AM,"1.05, Jalan Anggerik 8, Taman Kulai Utama, Kulai, Johor",1.663492,103.597135,40.74,Ignition on; Moving; ,GOOD,0.62,27.2,0
BJA8742,1/12/18,9:43:10 AM,"Terminal Bas Kulai, Taman Kulai, Kulai, Johor",1.6626225,103.5988947,16.67,Ignition on; Moving; ,GOOD,0.37,27.2,1
BJA8742,1/12/18,9:45:10 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.6611634,103.6036642,0,Ignition on; Idling; ,GOOD,0.12,27.33,1
BJA8742,1/12/18,9:46:10 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.6611634,103.6036642,9.26,Ignition on; Moving; ,GOOD,0,27.33,1
BJA8742,1/12/18,9:47:11 AM,"No.139, Jalan Susur Kulai 3, Taman Kulai Besar, Kulai, Johor",1.6600167,103.6052887,11.11,Ignition on; Moving; ,GOOD,0.16,26.94,1
BJA8742,1/12/18,9:48:11 AM,"No.139, Jalan Susur Kulai 3, Taman Kulai Besar, Kulai, Johor",1.6600167,103.6052887,0,Ignition on; Idling; ,GOOD,0.11,27.2,1
BJA8742,1/12/18,9:49:11 AM,"No. 52-C, Jalan Besar, Kampung Bahagia, Kulai, Johor, Johor Bahru",1.6583404,103.607626,24.08,Ignition on; Moving; ,GOOD,0.31,27.07,1
BJA8742,1/12/18,9:50:11 AM,"No. 25-11, Jalan Susur Kulai 1, Johor, Kulai",1.6519807,103.6108184,22.22,Ignition on; Moving; ,GOOD,0.49,27.33,1
BJA8742,1/12/18,9:51:12 AM,"7, Jalan Susur Kulai 1, Taman Sri Kulai Baru, Kulai, Johor",1.6527216,103.6104003,16.67,Ignition on; Moving; ,GOOD,0.16,26.81,1
BJA8742,1/12/18,9:52:12 AM,"No. 2, Jalan Susur 4, Taman Sri Kulai Baru, Kulai, Johor,",1.6495218,103.6120247,27.78,Ignition on; Moving; ,GOOD,0.42,27.46,1
BJA8742,1/12/18,9:53:12 AM,"1, Jalan Besar, Taman Kulai Utama, Kulai, Johor",1.6403745,103.6236465,33.34,Ignition on; Moving; ,GOOD,0.63,27.33,1
BJA8742,1/12/18,9:54:12 AM,"No. 25-1, Jalan Susur Kulai 1, Johor, Kulai",1.655182,103.609566,0,Ignition on; Idling; ,GOOD,0.12,26.68,1
BJA8742,1/12/18,9:55:13 AM,"68, Jalan Kenanga 29/7, kulai, johor., Kulai, Johor",1.6427491,103.6199786,35.19,Ignition on; Moving; ,GOOD,0.52,27.07,1
BJA8742,1/12/18,9:56:13 AM,"9, Jalan Sri Putra 1, Bandar Putra Kulai, Kulai,, Kulai, Johor,",1.6399329,103.624771,20.37,Ignition on; Moving; ,GOOD,0.56,27.07,1
BJA8742,1/12/18,9:57:13 AM,"Petronas, Taman Teok, Senai, Johor",1.638592,103.626423,37.04,Ignition on; Moving; ,GOOD,0.17,27.46,1
BJA8742,1/12/18,9:58:13 AM,"10, Jalan Cermai 1, Taman Mesra, Kulai, Johor",1.6350183,103.6299851,37.04,Ignition on; Moving; ,GOOD,0.57,26.81,1
BJA8742,1/12/18,9:59:14 AM,"1, Kulai, Johor",1.6627898,103.5996619,24.08,Ignition on; Moving; ,GOOD,0.56,27.46,1
BJA8742,1/12/18,10:02:00 AM,"1, Senai, Johor",1.6017462,103.6450745,51.86,Ignition on; Moving; ,GOOD,1.84,27.07,1
BJA8742,1/12/18,10:03:00 AM,"124, Jalan Senai Utama 5/17, Taman Senai Utama, Senai, Johor",1.6132029,103.6469511,59.26,Ignition on; Moving; ,GOOD,0.88,27.33,1
BJA8742,1/12/18,10:04:00 AM,"Lot 4617, Batu 13 Senai HIghway Taman Aman Senai, Johor, Johor Bharu",1.6019293,103.6451531,51.86,Ignition on; Moving; ,GOOD,0.55,27.33,1
BJA8742,1/12/18,10:05:01 AM,"12, Lebuhraya Senai, Kampung Baru Senai, Senai, Johor",1.6019038,103.6450923,42.6,Ignition on; Moving; ,GOOD,0.82,27.2,1
BJA8742,1/12/18,10:06:01 AM,"No 176-B, Jalan Belimbing 1, Johor, Senai",1.6000037,103.6449616,0,Ignition on; Idling; ,GOOD,0.21,27.33,1
BJA8742,1/12/18,10:07:01 AM,"160, Jalan Bahagia, Taman Bahagia, Senai, Johor",1.5988039,103.6457907,40.74,Ignition on; Moving; ,GOOD,0.17,27.2,1
BJA8742,1/12/18,10:08:01 AM,"1, Senai, Johor",1.6017462,103.6450745,72.23,Ignition on; Moving; ,GOOD,0.96,27.2,1
BJA8742,1/12/18,10:09:02 AM,"1, Senai, Johor",1.6017462,103.6450745,75.93,Ignition on; Moving; ,GOOD,1.16,27.07,1
BJA8742,1/12/18,10:10:02 AM,"1, Senai, Johor",1.6017462,103.6450745,81.49,Ignition on; Moving; ,GOOD,1.4,27.33,1
BJA8742,1/12/18,10:11:02 AM,"1, Skudai, Skudai, Johor",1.5373801,103.6627222,85.19,Ignition on; Moving; ,GOOD,1.41,27.33,1
BJA8742,1/12/18,10:12:03 AM,"5710, Jalan Bertingkat Skudai, Skudai, Johor Bahru, Johor",1.5468519,103.6571623,59.26,Ignition on; Moving; ,GOOD,1.29,26.94,1
BJA8742,1/12/18,10:13:03 AM,"Jalan Skudai, Taman Jaya, Taman Jaya, Skudai, Johor",1.5445673,103.6577771,0,Ignition on; Idling; ,GOOD,0.34,27.2,1
BJA8742,1/12/18,10:14:03 AM,"Batu 41/2, Jalan Skudai, Johor, Johor Bahru",1.4597473,103.7372897,37.04,Ignition on; Moving; ,GOOD,0.29,27.33,1
BJA8742,1/12/18,10:15:03 AM,"30, Jalan Bertingkat Skudai, Skudai, Skudai, Johor",1.5397626,103.6609193,40.74,Ignition on; Moving; ,GOOD,0.36,27.33,1
BJA8742,1/12/18,10:16:04 AM,"Mobil, Taman Nesa, Johor Bahru, Johor",1.527004,103.6540595,59.26,Ignition on; Moving; ,GOOD,0.9,27.2,1
BJA8742,1/12/18,10:17:04 AM,"8, Jalan Bertingkat Skudai, Taman Sri Putri, Johor Bahru, Johor",1.5286007,103.6706362,5.56,Ignition on; Moving; ,GOOD,0.79,27.07,1
BJA8742,1/12/18,10:18:04 AM,"1, Johor Bahru, Johor",1.4888791,103.7407584,46.3,Ignition on; Moving; ,GOOD,0.25,27.07,1
BJA8742,1/12/18,10:19:04 AM,"903, Jalan Bertingkat Skudai, Johor Bahru, Johor",1.5233901,103.6790844,48.15,Ignition on; Moving; ,GOOD,0.79,26.94,1
BJA8742,1/12/18,10:20:05 AM,"1, Johor Bahru, Johor",1.4888791,103.7407584,51.86,Ignition on; Moving; ,GOOD,0.82,27.2,1
BJA8742,1/12/18,10:21:05 AM,"16, Jalan Tanjung,, Tampoi, Johor,",1.5151569,103.7035374,53.71,Ignition on; Moving; ,GOOD,0.92,27.33,1
BJA8742,1/12/18,10:22:05 AM,"Jalan Skudai, Taman Dato Penggawa Barat, Taman Johor, Johor Bahru, Johor",1.5088287,103.6892902,18.52,Ignition on; Moving; ,GOOD,0.25,27.46,1
BJA8742,1/12/18,10:23:05 AM,"Pasaraya Pandan, Lot A-12, Jalan Skudai, Kangkar Tebrau,, Johor Bahru, Johor, Malaysia, Johor Bahru",1.504145,103.692239,42.6,Ignition on; Moving; ,GOOD,0.59,26.94,1
BJA8742,1/12/18,10:24:06 AM,"1, Johor Bahru, Johor",1.4888791,103.7407584,0,Ignition on; Idling; ,GOOD,0.58,26.55,1
BJA8742,1/12/18,10:25:06 AM,"13-K, Jalan Skudai, Batu 5, Tampoi, Johor Bahru,, Johor Bahru, Johor,",1.4972082,103.7009307,42.6,Ignition on; Moving; ,GOOD,0.67,27.07,1
BJA8742,1/12/18,10:27:06 AM,"37, Jln Padi Emas 1/3, Bandar Baru Uda, Johor Bahru, Johor",1.4920372,103.7088926,53.71,Ignition on; Moving; ,GOOD,0.66,26.81,1
BJA8742,1/12/18,10:28:06 AM,"1156, Jalan Bertingkat Skudai, Bandar Baru Uda, Johor Bahru, Johor",1.4885043,103.7137673,44.45,Ignition on; Moving; ,GOOD,0.68,27.2,1
BJA8742,1/12/18,10:29:07 AM,"1, Jln Danga 2, Danga Bay, Johor Bahru, Johor",1.4834292,103.7193012,70.38,Ignition on; Moving; ,GOOD,0.83,27.2,1
BJA8742,1/12/18,10:30:07 AM,"Danga Bay Convention Centre, Lebuhraya Sultan Iskandar, Danga Bay, Johor Bahru, Johor",1.4749775,103.7239763,75.93,Ignition on; Moving; ,GOOD,1.13,27.2,1
BJA8742,1/12/18,10:32:08 AM,"52, Johor Bahru, Johor",1.4807643,103.7232295,75.93,Ignition on; Moving; ,GOOD,1.29,27.2,1
BJA8742,1/12/18,10:33:08 AM,"Hospital Sultanah Aminah, Johor Bahru, Johor",1.4603476,103.7450445,31.48,Ignition on; Moving; ,GOOD,0.92,27.33,1
BJA8742,1/12/18,10:34:08 AM,"107, Jalan Tun Dr Ismail, Taman Istana, Johor Bahru, Johor",1.455,103.756364,72.23,Ignition on; Moving; ,GOOD,0.95,27.33,1
BJA8742,1/12/18,10:35:08 AM,"Bus Stop Jalan Ibrahim, Jalan Ibrahim, Bandar Johor Bahru, Johor Bahru, Johor",1.4555143,103.7618528,22.22,Ignition on; Moving; ,GOOD,0.79,27.2,1
BJA8742,1/12/18,10:38:09 AM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.462983,103.7646849,7.41,Ignition on; Moving; ,GOOD,0.44,27.2,1
BJA8742,1/12/18,10:41:10 AM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.462983,103.7646849,0,Ignition on; Idling; ,GOOD,0,27.33,0
BJA8742,1/12/18,10:44:10 AM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.462983,103.7646849,0,Ignition on; Idling; ,GOOD,0,26.94,0
BJA8742,1/12/18,10:45:11 AM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.462983,103.7646849,0,Ignition on; Idling; ,GOOD,0,26.55,0
BJA8742,1/12/18,10:46:11 AM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.462983,103.7646849,1.85,Ignition on; Idling; ,GOOD,0,27.33,0
BJA8742,1/12/18,10:48:11 AM,"JB Sentral Bus Terminal, Bukit Chagar, Johor Bahru, Johor",1.4639923,103.7644265,18.52,Ignition on; Moving; ,GOOD,0.16,26.94,0
BJA8742,1/12/18,10:53:13 AM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.462983,103.7646849,0,Ignition on; Idling; ,GOOD,0,27.2,0
BJA8742,1/12/18,11:05:15 AM,"JB Sentral, Jalan Tun Abdul Razak, Bukit Chagar, Johor Bahru, Johor",1.4632808,103.7647113,0,Ignition on; Idling; ,GOOD,0.02,26.94,0
BJA8742,1/12/18,11:06:16 AM,"JB Sentral, Jalan Tun Abdul Razak, Bukit Chagar, Johor Bahru, Johor",1.4632808,103.7647113,0,Ignition on; Idling; ,GOOD,0,27.2,2
BJA8742,1/12/18,11:07:16 AM,"Caltex, Bukit Chagar, Johor Bahru, Johor",1.4637792,103.7636881,16.67,Ignition on; Moving; ,GOOD,0.24,27.46,2
BJA8742,1/12/18,11:08:16 AM,"81, Jalan Jim Quee, Bukit Chagar, Johor Bahru, Johor",1.4612439,103.7664268,40.74,Ignition on; Moving; ,GOOD,0.49,27.33,2
BJA8742,1/12/18,11:10:17 AM,"Bus Stop Jalan Ibrahim, Jalan Ibrahim, Bandar Johor Bahru, Johor Bahru, Johor",1.4555143,103.7618528,62.97,Ignition on; Moving; ,GOOD,0.71,27.33,2
BJA8742,1/12/18,11:11:17 AM,"103, Jalan Tun Dr Ismail, Johor Bahru, Johor",1.4550019,103.7529115,38.89,Ignition on; Moving; ,GOOD,0.89,27.2,2
BJA8742,1/12/18,11:12:17 AM,"Hospital Sultanah Aminah, Johor Bahru, Johor",1.4603476,103.7450445,66.67,Ignition on; Moving; ,GOOD,0.94,27.2,2
BJA8742,1/12/18,11:13:18 AM,"Kompleks Lien Hoe, Block A & B, Jalan Sutera, Taman Sentosa, Johor, Skudai",1.4920838,103.7689788,85.19,Ignition on; Moving; ,GOOD,1.38,27.33,2
BJA8742,1/12/18,11:15:18 AM,"Danga Bay, Jalan Bertingkat Skudai, Danga Bay, Johor Bahru, Johor",1.4788471,103.72375,66.67,Ignition on; Moving; ,GOOD,1.05,27.33,2
BJA8742,1/12/18,11:16:18 AM,"52, Johor Bahru, Johor",1.4807643,103.7232295,51.86,Ignition on; Moving; ,GOOD,1,26.94,2
BJA8742,1/12/18,11:17:19 AM,"1, Johor Bahru, Johor",1.4888791,103.7407584,22.22,Ignition on; Moving; ,GOOD,0.6,27.2,2
BJA8742,1/12/18,11:18:19 AM,"No. 5944, Jalan Skudai, Johor, Johor Bharu",1.5468536,103.6571872,55.56,Ignition on; Moving; ,GOOD,0.64,27.46,2
BJA8742,1/12/18,11:19:19 AM,"18A, Jalan Mata Kucing, Tampoi, Johor Bahru,, Johor Bahru, Johor,",1.4949608,103.7025238,55.56,Ignition on; Moving; ,GOOD,0.96,26.94,2
BJA8742,1/12/18,11:20:19 AM,"37, Jalan Limau, Kampung Pasir, Johor Bahru, Johor",1.4973451,103.6996835,51.86,Ignition on; Moving; ,GOOD,0.42,27.33,2
BJA8742,1/12/18,11:21:20 AM,"NO 34 C, Jalan Kedondong, Kampung Pasir, Johor Bahru, Johor",1.5011697,103.6949033,25.93,Ignition on; Moving; ,GOOD,0.67,27.33,2
BJA8742,1/12/18,11:22:20 AM,"1, Jalan Camah, Taman Johor, Johor Bahru, Johor",1.5073028,103.6903465,42.6,Ignition on; Moving; ,GOOD,0.84,27.33,2
